id,ano,municipio,bioma,area_total,desmatado,vegetacao_natural,nao_vegetacao_natural,hidrografia
86866,2004,Manaquiri,Amazônia,3978,486.3,3096.4,106.3,289.0
86867,2016,Manaquiri,Amazônia,3978,499.4,3083.3,106.3,289.0
86868,2015,Manaquiri,Amazônia,3978,498.4,3084.3,106.3,289.0
86869,2020,Manaquiri,Amazônia,3978,504.4,3078.3,106.3,289.0
86870,2019,Manaquiri,Amazônia,3978,502.4,3080.3,106.3,289.0
89631,2002,Silves,Amazônia,3727,403.8,2601.7,118.0,603.5
89632,2011,Silves,Amazônia,3727,430.9,2574.6,118.0,603.5
89633,2017,Silves,Amazônia,3727,438.7,2566.8,118.0,603.5
89634,2000,Silves,Amazônia,3727,389.2,2616.3,118.0,603.5
89635,2005,Silves,Amazônia,3727,421.0,2584.5,118.0,603.5
89636,2015,Silves,Amazônia,3727,436.2,2569.3,118.0,603.5
89637,2018,Silves,Amazônia,3727,439.3,2566.2,118.0,603.5
89638,2009,Silves,Amazônia,3727,426.7,2578.8,118.0,603.5
89639,2022,Silves,Amazônia,3727,445.0,2560.5,118.0,603.5
89640,2016,Silves,Amazônia,3727,437.6,2567.9,118.0,603.5
89641,2012,Silves,Amazônia,3727,433.3,2572.2,118.0,603.5
89642,2019,Silves,Amazônia,3727,440.9,2564.6,118.0,603.5
89643,2021,Silves,Amazônia,3727,444.0,2561.5,118.0,603.5
89644,2001,Silves,Amazônia,3727,399.7,2605.8,118.0,603.5
89645,2020,Silves,Amazônia,3727,442.5,2563.0,118.0,603.5
89646,2007,Silves,Amazônia,3727,423.6,2581.9,118.0,603.5
89647,2013,Silves,Amazônia,3727,434.2,2571.3,118.0,603.5
89648,2014,Silves,Amazônia,3727,435.5,2570.0,118.0,603.5
89649,2003,Silves,Amazônia,3727,409.3,2596.2,118.0,603.5
89650,2006,Silves,Amazônia,3727,422.0,2583.5,118.0,603.5
89651,2008,Silves,Amazônia,3727,426.4,2579.1,118.0,603.5
89652,2004,Silves,Amazônia,3727,418.7,2586.8,118.0,603.5
89653,2010,Silves,Amazônia,3727,429.2,2576.3,118.0,603.5
90321,2000,Lábrea,Amazônia,68240,1297.2,64693.6,1808.0,441.2
90322,2003,Lábrea,Amazônia,68240,2121.9,63868.9,1808.0,441.2
90323,2016,Lábrea,Amazônia,68240,4144.1,61846.7,1808.0,441.2
90324,2005,Lábrea,Amazônia,68240,2687.7,63303.1,1808.0,441.2
90325,2015,Lábrea,Amazônia,68240,3833.9,62156.9,1808.0,441.2
90326,2001,Lábrea,Amazônia,68240,1480.6,64510.2,1808.0,441.2
90327,2008,Lábrea,Amazônia,68240,3104.9,62885.9,1808.0,441.2
90328,2014,Lábrea,Amazônia,68240,3597.1,62393.7,1808.0,441.2
90329,2002,Lábrea,Amazônia,68240,1692.5,64298.3,1808.0,441.2
90330,2009,Lábrea,Amazônia,68240,3149.5,62841.3,1808.0,441.2
90331,2017,Lábrea,Amazônia,68240,4421.0,61569.8,1808.0,441.2
90332,2021,Lábrea,Amazônia,68240,6041.4,59949.4,1808.0,441.2
90333,2012,Lábrea,Amazônia,68240,3347.8,62643.0,1808.0,441.2
90334,2018,Lábrea,Amazônia,68240,4736.5,61254.3,1808.0,441.2
90335,2004,Lábrea,Amazônia,68240,2481.4,63509.4,1808.0,441.2
90336,2007,Lábrea,Amazônia,68240,3039.7,62951.1,1808.0,441.2
90337,2022,Lábrea,Amazônia,68240,6741.0,59249.8,1808.0,441.2
90338,2020,Lábrea,Amazônia,68240,5501.2,60489.6,1808.0,441.2
90339,2013,Lábrea,Amazônia,68240,3464.6,62526.2,1808.0,441.2
90340,2011,Lábrea,Amazônia,68240,3264.2,62726.6,1808.0,441.2
90341,2019,Lábrea,Amazônia,68240,5118.3,60872.5,1808.0,441.2
90342,2010,Lábrea,Amazônia,68240,3189.1,62801.7,1808.0,441.2
90343,2006,Lábrea,Amazônia,68240,2926.8,63064.0,1808.0,441.2
92851,2007,Manicoré,Amazônia,48276,1427.4,41852.1,4178.7,817.8
92852,2021,Manicoré,Amazônia,48276,2383.0,40896.5,4178.7,817.8
92853,2017,Manicoré,Amazônia,48276,2006.3,41273.2,4178.7,817.8
92854,2006,Manicoré,Amazônia,48276,1388.0,41891.5,4178.7,817.8
92855,2001,Manicoré,Amazônia,48276,1041.7,42237.8,4178.7,817.8
92856,2008,Manicoré,Amazônia,48276,1468.4,41811.1,4178.7,817.8
92857,2020,Manicoré,Amazônia,48276,2248.3,41031.2,4178.7,817.8
92858,2004,Manicoré,Amazônia,48276,1206.4,42073.1,4178.7,817.8
92859,2013,Manicoré,Amazônia,48276,1719.1,41560.4,4178.7,817.8
92860,2011,Manicoré,Amazônia,48276,1615.7,41663.8,4178.7,817.8
92861,2015,Manicoré,Amazônia,48276,1820.9,41458.6,4178.7,817.8
92862,2005,Manicoré,Amazônia,48276,1310.0,41969.5,4178.7,817.8
92863,2022,Manicoré,Amazônia,48276,2629.9,40649.6,4178.7,817.8
92864,2018,Manicoré,Amazônia,48276,2087.0,41192.5,4178.7,817.8
92865,2000,Manicoré,Amazônia,48276,1006.7,42272.8,4178.7,817.8
92866,2003,Manicoré,Amazônia,48276,1146.1,42133.4,4178.7,817.8
92867,2016,Manicoré,Amazônia,48276,1906.9,41372.6,4178.7,817.8
92868,2009,Manicoré,Amazônia,48276,1498.2,41781.3,4178.7,817.8
92869,2014,Manicoré,Amazônia,48276,1748.4,41531.1,4178.7,817.8
92870,2012,Manicoré,Amazônia,48276,1676.2,41603.3,4178.7,817.8
92871,2019,Manicoré,Amazônia,48276,2168.6,41110.9,4178.7,817.8
92872,2002,Manicoré,Amazônia,48276,1062.1,42217.4,4178.7,817.8
92873,2010,Manicoré,Amazônia,48276,1561.1,41718.4,4178.7,817.8
93771,2011,Canutama,Amazônia,33685,937.7,31439.1,978.5,329.7
93772,2015,Canutama,Amazônia,33685,1050.4,31326.4,978.5,329.7
93773,2000,Canutama,Amazônia,33685,451.2,31925.6,978.5,329.7
93774,2010,Canutama,Amazônia,33685,912.0,31464.8,978.5,329.7
93775,2001,Canutama,Amazônia,33685,479.0,31897.8,978.5,329.7
93776,2008,Canutama,Amazônia,33685,886.1,31490.7,978.5,329.7
93777,2006,Canutama,Amazônia,33685,806.0,31570.8,978.5,329.7
93778,2012,Canutama,Amazônia,33685,990.4,31386.4,978.5,329.7
93779,2019,Canutama,Amazônia,33685,1208.4,31168.4,978.5,329.7
93780,2005,Canutama,Amazônia,33685,733.6,31643.2,978.5,329.7
93781,2016,Canutama,Amazônia,33685,1076.8,31300.0,978.5,329.7
93782,2018,Canutama,Amazônia,33685,1148.5,31228.3,978.5,329.7
93783,2004,Canutama,Amazônia,33685,669.3,31707.5,978.5,329.7
93784,2014,Canutama,Amazônia,33685,1036.2,31340.6,978.5,329.7
93785,2022,Canutama,Amazônia,33685,1554.5,30822.3,978.5,329.7
93786,2003,Canutama,Amazônia,33685,609.5,31767.3,978.5,329.7
93787,2002,Canutama,Amazônia,33685,503.6,31873.2,978.5,329.7
93788,2013,Canutama,Amazônia,33685,1019.9,31356.9,978.5,329.7
93789,2021,Canutama,Amazônia,33685,1397.8,30979.0,978.5,329.7
93790,2020,Canutama,Amazônia,33685,1270.8,31106.0,978.5,329.7
93791,2009,Canutama,Amazônia,33685,900.0,31476.8,978.5,329.7
93792,2007,Canutama,Amazônia,33685,848.2,31528.6,978.5,329.7
93793,2017,Canutama,Amazônia,33685,1104.9,31271.9,978.5,329.7
95174,2018,Guajará,Amazônia,7575,509.5,6857.6,201.1,6.8
95175,2022,Guajará,Amazônia,7575,608.4,6758.7,201.1,6.8
95176,2012,Guajará,Amazônia,7575,478.3,6888.8,201.1,6.8
95177,2009,Guajará,Amazônia,7575,459.0,6908.1,201.1,6.8
95178,2000,Guajará,Amazônia,7575,329.9,7037.2,201.1,6.8
95179,2007,Guajará,Amazônia,7575,453.5,6913.6,201.1,6.8
95180,2010,Guajará,Amazônia,7575,466.9,6900.2,201.1,6.8
95181,2016,Guajará,Amazônia,7575,492.9,6874.2,201.1,6.8
95182,2015,Guajará,Amazônia,7575,487.1,6880.0,201.1,6.8
95183,2020,Guajará,Amazônia,7575,549.0,6818.1,201.1,6.8
95184,2011,Guajará,Amazônia,7575,473.4,6893.7,201.1,6.8
95185,2004,Guajará,Amazônia,7575,441.7,6925.4,201.1,6.8
95186,2002,Guajará,Amazônia,7575,369.5,6997.6,201.1,6.8
95187,2006,Guajará,Amazônia,7575,451.1,6916.0,201.1,6.8
95188,2019,Guajará,Amazônia,7575,528.4,6838.7,201.1,6.8
95189,2003,Guajará,Amazônia,7575,399.7,6967.4,201.1,6.8
95190,2021,Guajará,Amazônia,7575,573.8,6793.3,201.1,6.8
95191,2013,Guajará,Amazônia,7575,481.4,6885.7,201.1,6.8
95192,2008,Guajará,Amazônia,7575,457.0,6910.1,201.1,6.8
95193,2005,Guajará,Amazônia,7575,450.2,6916.9,201.1,6.8
95194,2001,Guajará,Amazônia,7575,340.3,7026.8,201.1,6.8
95195,2014,Guajará,Amazônia,7575,482.6,6884.5,201.1,6.8
95196,2017,Guajará,Amazônia,7575,497.7,6869.4,201.1,6.8
96646,2019,Barreirinha,Amazônia,5785,811.7,3610.0,409.5,953.8
96647,2009,Barreirinha,Amazônia,5785,764.6,3657.1,409.5,953.8
96648,2014,Barreirinha,Amazônia,5785,795.5,3626.2,409.5,953.8
96649,2003,Barreirinha,Amazônia,5785,735.5,3686.2,409.5,953.8
96650,2000,Barreirinha,Amazônia,5785,699.1,3722.6,409.5,953.8
96651,2004,Barreirinha,Amazônia,5785,739.2,3682.5,409.5,953.8
96652,2022,Barreirinha,Amazônia,5785,821.2,3600.5,409.5,953.8
96653,2011,Barreirinha,Amazônia,5785,783.2,3638.5,409.5,953.8
96654,2020,Barreirinha,Amazônia,5785,813.1,3608.6,409.5,953.8
96655,2006,Barreirinha,Amazônia,5785,749.4,3672.3,409.5,953.8
96656,2005,Barreirinha,Amazônia,5785,745.0,3676.7,409.5,953.8
96657,2002,Barreirinha,Amazônia,5785,718.5,3703.2,409.5,953.8
96658,2001,Barreirinha,Amazônia,5785,717.4,3704.3,409.5,953.8
96659,2015,Barreirinha,Amazônia,5785,801.3,3620.4,409.5,953.8
96660,2021,Barreirinha,Amazônia,5785,816.3,3605.4,409.5,953.8
96661,2010,Barreirinha,Amazônia,5785,778.2,3643.5,409.5,953.8
96662,2018,Barreirinha,Amazônia,5785,807.9,3613.8,409.5,953.8
96663,2007,Barreirinha,Amazônia,5785,754.0,3667.7,409.5,953.8
96664,2017,Barreirinha,Amazônia,5785,806.3,3615.4,409.5,953.8
96665,2013,Barreirinha,Amazônia,5785,789.1,3632.6,409.5,953.8
96666,2008,Barreirinha,Amazônia,5785,761.9,3659.8,409.5,953.8
96667,2012,Barreirinha,Amazônia,5785,786.0,3635.7,409.5,953.8
96668,2016,Barreirinha,Amazônia,5785,803.0,3618.7,409.5,953.8
98003,2000,São Paulo de Olivença,Amazônia,19868,103.8,19138.7,81.2,544.3
98004,2002,São Paulo de Olivença,Amazônia,19868,167.4,19075.1,81.2,544.3
98005,2020,São Paulo de Olivença,Amazônia,19868,188.4,19054.1,81.2,544.3
98006,2018,São Paulo de Olivença,Amazônia,19868,182.0,19060.5,81.2,544.3
98007,2008,São Paulo de Olivença,Amazônia,19868,174.7,19067.8,81.2,544.3
98008,2011,São Paulo de Olivença,Amazônia,19868,177.2,19065.3,81.2,544.3
98009,2013,São Paulo de Olivença,Amazônia,19868,178.1,19064.4,81.2,544.3
98010,2006,São Paulo de Olivença,Amazônia,19868,173.1,19069.4,81.2,544.3
98011,2021,São Paulo de Olivença,Amazônia,19868,190.2,19052.3,81.2,544.3
98012,2001,São Paulo de Olivença,Amazônia,19868,117.0,19125.5,81.2,544.3
98013,2015,São Paulo de Olivença,Amazônia,19868,179.2,19063.3,81.2,544.3
98014,2014,São Paulo de Olivença,Amazônia,19868,178.8,19063.7,81.2,544.3
98015,2022,São Paulo de Olivença,Amazônia,19868,191.0,19051.5,81.2,544.3
98016,2017,São Paulo de Olivença,Amazônia,19868,181.8,19060.7,81.2,544.3
98017,2003,São Paulo de Olivença,Amazônia,19868,168.6,19073.9,81.2,544.3
98018,2007,São Paulo de Olivença,Amazônia,19868,174.4,19068.1,81.2,544.3
98019,2010,São Paulo de Olivença,Amazônia,19868,176.3,19066.2,81.2,544.3
98020,2012,São Paulo de Olivença,Amazônia,19868,177.8,19064.7,81.2,544.3
98021,2009,São Paulo de Olivença,Amazônia,19868,175.4,19067.1,81.2,544.3
98022,2004,São Paulo de Olivença,Amazônia,19868,171.2,19071.3,81.2,544.3
98023,2016,São Paulo de Olivença,Amazônia,19868,180.8,19061.7,81.2,544.3
98024,2019,São Paulo de Olivença,Amazônia,19868,184.9,19057.6,81.2,544.3
98025,2005,São Paulo de Olivença,Amazônia,19868,172.1,19070.4,81.2,544.3
99659,2002,Manacapuru,Amazônia,7327,702.8,4384.6,808.0,1431.6
99660,2005,Manacapuru,Amazônia,7327,748.5,4338.9,808.0,1431.6
99661,2006,Manacapuru,Amazônia,7327,752.3,4335.1,808.0,1431.6
99662,2010,Manacapuru,Amazônia,7327,782.2,4305.2,808.0,1431.6
99663,2016,Manacapuru,Amazônia,7327,810.0,4277.4,808.0,1431.6
99664,2012,Manacapuru,Amazônia,7327,792.4,4295.0,808.0,1431.6
99665,2000,Manacapuru,Amazônia,7327,633.3,4454.1,808.0,1431.6
99666,2007,Manacapuru,Amazônia,7327,754.5,4332.9,808.0,1431.6
99667,2015,Manacapuru,Amazônia,7327,805.7,4281.7,808.0,1431.6
99668,2020,Manacapuru,Amazônia,7327,829.5,4257.9,808.0,1431.6
99669,2009,Manacapuru,Amazônia,7327,771.4,4316.0,808.0,1431.6
99670,2001,Manacapuru,Amazônia,7327,693.7,4393.7,808.0,1431.6
99671,2022,Manacapuru,Amazônia,7327,837.1,4250.3,808.0,1431.6
99672,2003,Manacapuru,Amazônia,7327,737.6,4349.8,808.0,1431.6
99673,2013,Manacapuru,Amazônia,7327,794.2,4293.2,808.0,1431.6
99674,2008,Manacapuru,Amazônia,7327,756.7,4330.7,808.0,1431.6
99675,2017,Manacapuru,Amazônia,7327,812.5,4274.9,808.0,1431.6
99676,2011,Manacapuru,Amazônia,7327,791.0,4296.4,808.0,1431.6
99677,2021,Manacapuru,Amazônia,7327,835.4,4252.0,808.0,1431.6
99678,2018,Manacapuru,Amazônia,7327,814.5,4272.9,808.0,1431.6
99679,2019,Manacapuru,Amazônia,7327,818.6,4268.8,808.0,1431.6
99680,2004,Manacapuru,Amazônia,7327,745.5,4341.9,808.0,1431.6
99681,2014,Manacapuru,Amazônia,7327,797.7,4289.7,808.0,1431.6
100809,2003,Alvarães,Amazônia,6049,289.3,5519.5,54.4,185.8
100810,2012,Alvarães,Amazônia,6049,322.5,5486.3,54.4,185.8
100811,2022,Alvarães,Amazônia,6049,360.8,5448.0,54.4,185.8
100812,2019,Alvarães,Amazônia,6049,346.6,5462.2,54.4,185.8
100813,2011,Alvarães,Amazônia,6049,321.8,5487.0,54.4,185.8
100814,2010,Alvarães,Amazônia,6049,319.5,5489.3,54.4,185.8
100815,2017,Alvarães,Amazônia,6049,338.4,5470.4,54.4,185.8
100816,2018,Alvarães,Amazônia,6049,343.8,5465.0,54.4,185.8
100817,2014,Alvarães,Amazônia,6049,329.6,5479.2,54.4,185.8
100818,2015,Alvarães,Amazônia,6049,330.2,5478.6,54.4,185.8
100819,2007,Alvarães,Amazônia,6049,300.4,5508.4,54.4,185.8
100820,2020,Alvarães,Amazônia,6049,352.0,5456.8,54.4,185.8
100821,2002,Alvarães,Amazônia,6049,279.7,5529.1,54.4,185.8
100822,2001,Alvarães,Amazônia,6049,263.2,5545.6,54.4,185.8
100823,2021,Alvarães,Amazônia,6049,359.4,5449.4,54.4,185.8
100824,2016,Alvarães,Amazônia,6049,334.2,5474.6,54.4,185.8
100825,2009,Alvarães,Amazônia,6049,312.9,5495.9,54.4,185.8
100826,2005,Alvarães,Amazônia,6049,295.4,5513.4,54.4,185.8
100827,2006,Alvarães,Amazônia,6049,298.3,5510.5,54.4,185.8
100828,2000,Alvarães,Amazônia,6049,258.3,5550.5,54.4,185.8
100829,2004,Alvarães,Amazônia,6049,290.8,5518.0,54.4,185.8
100830,2008,Alvarães,Amazônia,6049,310.9,5497.9,54.4,185.8
100831,2013,Alvarães,Amazônia,6049,323.3,5485.5,54.4,185.8
100832,2020,Borba,Amazônia,44193,578.2,41197.5,589.1,1828.2
100833,2014,Borba,Amazônia,44193,542.1,41233.6,589.1,1828.2
100834,2019,Borba,Amazônia,44193,565.9,41209.8,589.1,1828.2
100835,2009,Borba,Amazônia,44193,514.5,41261.2,589.1,1828.2
100836,2022,Borba,Amazônia,44193,631.3,41144.4,589.1,1828.2
100837,2002,Borba,Amazônia,44193,472.0,41303.7,589.1,1828.2
100838,2015,Borba,Amazônia,44193,546.2,41229.5,589.1,1828.2
100839,2016,Borba,Amazônia,44193,547.8,41227.9,589.1,1828.2
100840,2003,Borba,Amazônia,44193,480.6,41295.1,589.1,1828.2
100841,2021,Borba,Amazônia,44193,593.1,41182.6,589.1,1828.2
100842,2013,Borba,Amazônia,44193,539.7,41236.0,589.1,1828.2
100843,2010,Borba,Amazônia,44193,523.6,41252.1,589.1,1828.2
100844,2018,Borba,Amazônia,44193,555.2,41220.5,589.1,1828.2
100845,2007,Borba,Amazônia,44193,503.4,41272.3,589.1,1828.2
100846,2005,Borba,Amazônia,44193,500.6,41275.1,589.1,1828.2
100847,2004,Borba,Amazônia,44193,489.5,41286.2,589.1,1828.2
100848,2000,Borba,Amazônia,44193,465.1,41310.6,589.1,1828.2
100849,2008,Borba,Amazônia,44193,511.9,41263.8,589.1,1828.2
100850,2006,Borba,Amazônia,44193,502.3,41273.4,589.1,1828.2
100851,2017,Borba,Amazônia,44193,551.2,41224.5,589.1,1828.2
100852,2011,Borba,Amazônia,44193,535.3,41240.4,589.1,1828.2
100853,2012,Borba,Amazônia,44193,537.3,41238.4,589.1,1828.2
100854,2001,Borba,Amazônia,44193,468.7,41307.0,589.1,1828.2
102120,2022,Amaturá,Amazônia,4771,117.0,4219.9,220.1,214.0
102121,2014,Amaturá,Amazônia,4771,114.4,4222.5,220.1,214.0
102122,2001,Amaturá,Amazônia,4771,108.4,4228.5,220.1,214.0
102123,2008,Amaturá,Amazônia,4771,110.8,4226.1,220.1,214.0
102124,2000,Amaturá,Amazônia,4771,105.4,4231.5,220.1,214.0
102125,2003,Amaturá,Amazônia,4771,109.5,4227.4,220.1,214.0
102126,2007,Amaturá,Amazônia,4771,110.7,4226.2,220.1,214.0
102127,2018,Amaturá,Amazônia,4771,116.2,4220.7,220.1,214.0
102128,2010,Amaturá,Amazônia,4771,112.7,4224.2,220.1,214.0
102129,2004,Amaturá,Amazônia,4771,110.4,4226.5,220.1,214.0
102130,2021,Amaturá,Amazônia,4771,116.9,4220.0,220.1,214.0
102131,2020,Amaturá,Amazônia,4771,116.4,4220.5,220.1,214.0
102132,2009,Amaturá,Amazônia,4771,111.7,4225.2,220.1,214.0
102133,2013,Amaturá,Amazônia,4771,114.4,4222.5,220.1,214.0
102134,2012,Amaturá,Amazônia,4771,114.4,4222.5,220.1,214.0
102135,2005,Amaturá,Amazônia,4771,110.4,4226.5,220.1,214.0
102136,2016,Amaturá,Amazônia,4771,115.2,4221.7,220.1,214.0
102137,2019,Amaturá,Amazônia,4771,116.2,4220.7,220.1,214.0
102138,2017,Amaturá,Amazônia,4771,115.8,4221.1,220.1,214.0
102139,2002,Amaturá,Amazônia,4771,108.4,4228.5,220.1,214.0
102140,2006,Amaturá,Amazônia,4771,110.6,4226.3,220.1,214.0
102141,2011,Amaturá,Amazônia,4771,114.2,4222.7,220.1,214.0
102142,2015,Amaturá,Amazônia,4771,115.0,4221.9,220.1,214.0
102143,2009,Manaus,Amazônia,11427,1235.9,8632.3,2.3,1556.5
102144,2008,Manaus,Amazônia,11427,1232.2,8636.0,2.3,1556.5
102145,2015,Manaus,Amazônia,11427,1258.7,8609.5,2.3,1556.5
102146,2020,Manaus,Amazônia,11427,1274.2,8594.0,2.3,1556.5
102147,2021,Manaus,Amazônia,11427,1279.9,8588.3,2.3,1556.5
102148,2019,Manaus,Amazônia,11427,1267.5,8600.7,2.3,1556.5
102149,2011,Manaus,Amazônia,11427,1248.4,8619.8,2.3,1556.5
102150,2010,Manaus,Amazônia,11427,1246.2,8622.0,2.3,1556.5
102151,2007,Manaus,Amazônia,11427,1229.2,8639.0,2.3,1556.5
102152,2001,Manaus,Amazônia,11427,1170.1,8698.1,2.3,1556.5
102153,2012,Manaus,Amazônia,11427,1252.3,8615.9,2.3,1556.5
102154,2006,Manaus,Amazônia,11427,1227.1,8641.1,2.3,1556.5
102155,2017,Manaus,Amazônia,11427,1261.9,8606.3,2.3,1556.5
102156,2018,Manaus,Amazônia,11427,1262.9,8605.3,2.3,1556.5
102157,2000,Manaus,Amazônia,11427,1096.7,8771.5,2.3,1556.5
102158,2014,Manaus,Amazônia,11427,1256.9,8611.3,2.3,1556.5
102159,2022,Manaus,Amazônia,11427,1283.6,8584.6,2.3,1556.5
102160,2004,Manaus,Amazônia,11427,1223.5,8644.7,2.3,1556.5
102161,2016,Manaus,Amazônia,11427,1259.9,8608.3,2.3,1556.5
102162,2013,Manaus,Amazônia,11427,1254.6,8613.6,2.3,1556.5
102163,2003,Manaus,Amazônia,11427,1211.1,8657.1,2.3,1556.5
102164,2002,Manaus,Amazônia,11427,1187.6,8680.6,2.3,1556.5
102165,2005,Manaus,Amazônia,11427,1224.8,8643.4,2.3,1556.5
104742,2013,Presidente Figueiredo,Amazônia,25511,739.6,21334.6,1.0,3435.8
104743,2009,Presidente Figueiredo,Amazônia,25511,709.1,21365.1,1.0,3435.8
104744,2002,Presidente Figueiredo,Amazônia,25511,596.2,21478.0,1.0,3435.8
104745,2010,Presidente Figueiredo,Amazônia,25511,718.4,21355.8,1.0,3435.8
104746,2001,Presidente Figueiredo,Amazônia,25511,583.4,21490.8,1.0,3435.8
104747,2006,Presidente Figueiredo,Amazônia,25511,663.8,21410.4,1.0,3435.8
104748,2005,Presidente Figueiredo,Amazônia,25511,658.0,21416.2,1.0,3435.8
104749,2021,Presidente Figueiredo,Amazônia,25511,808.8,21265.4,1.0,3435.8
104750,2011,Presidente Figueiredo,Amazônia,25511,730.1,21344.1,1.0,3435.8
104751,2008,Presidente Figueiredo,Amazônia,25511,695.4,21378.8,1.0,3435.8
104752,2014,Presidente Figueiredo,Amazônia,25511,746.2,21328.0,1.0,3435.8
104753,2015,Presidente Figueiredo,Amazônia,25511,753.9,21320.3,1.0,3435.8
104754,2012,Presidente Figueiredo,Amazônia,25511,735.5,21338.7,1.0,3435.8
104755,2000,Presidente Figueiredo,Amazônia,25511,524.8,21549.4,1.0,3435.8
104756,2022,Presidente Figueiredo,Amazônia,25511,823.9,21250.3,1.0,3435.8
104757,2020,Presidente Figueiredo,Amazônia,25511,793.8,21280.4,1.0,3435.8
104758,2016,Presidente Figueiredo,Amazônia,25511,760.3,21313.9,1.0,3435.8
104759,2018,Presidente Figueiredo,Amazônia,25511,774.8,21299.4,1.0,3435.8
104760,2017,Presidente Figueiredo,Amazônia,25511,768.9,21305.3,1.0,3435.8
104761,2019,Presidente Figueiredo,Amazônia,25511,784.5,21289.7,1.0,3435.8
104762,2007,Presidente Figueiredo,Amazônia,25511,676.4,21397.8,1.0,3435.8
104763,2003,Presidente Figueiredo,Amazônia,25511,629.9,21444.3,1.0,3435.8
104764,2004,Presidente Figueiredo,Amazônia,25511,644.4,21429.8,1.0,3435.8
107226,2001,Rio Preto da Eva,Amazônia,5804,515.5,5277.4,0.1,11.0
107227,2010,Rio Preto da Eva,Amazônia,5804,564.6,5228.3,0.1,11.0
107228,2013,Rio Preto da Eva,Amazônia,5804,573.7,5219.2,0.1,11.0
107229,2017,Rio Preto da Eva,Amazônia,5804,582.9,5210.0,0.1,11.0
107230,2008,Rio Preto da Eva,Amazônia,5804,559.4,5233.5,0.1,11.0
107231,2020,Rio Preto da Eva,Amazônia,5804,591.3,5201.6,0.1,11.0
107232,2022,Rio Preto da Eva,Amazônia,5804,599.8,5193.1,0.1,11.0
107233,2019,Rio Preto da Eva,Amazônia,5804,588.3,5204.6,0.1,11.0
107234,2021,Rio Preto da Eva,Amazônia,5804,595.4,5197.5,0.1,11.0
107235,2015,Rio Preto da Eva,Amazônia,5804,576.6,5216.3,0.1,11.0
107236,2004,Rio Preto da Eva,Amazônia,5804,545.7,5247.2,0.1,11.0
107237,2016,Rio Preto da Eva,Amazônia,5804,580.6,5212.3,0.1,11.0
107238,2014,Rio Preto da Eva,Amazônia,5804,574.9,5218.0,0.1,11.0
107239,2002,Rio Preto da Eva,Amazônia,5804,523.1,5269.8,0.1,11.0
107240,2007,Rio Preto da Eva,Amazônia,5804,552.3,5240.6,0.1,11.0
107241,2006,Rio Preto da Eva,Amazônia,5804,548.9,5244.0,0.1,11.0
107242,2018,Rio Preto da Eva,Amazônia,5804,584.7,5208.2,0.1,11.0
107243,2012,Rio Preto da Eva,Amazônia,5804,573.1,5219.8,0.1,11.0
107244,2005,Rio Preto da Eva,Amazônia,5804,548.2,5244.7,0.1,11.0
107245,2009,Rio Preto da Eva,Amazônia,5804,560.7,5232.2,0.1,11.0
107246,2003,Rio Preto da Eva,Amazônia,5804,540.1,5252.8,0.1,11.0
107247,2011,Rio Preto da Eva,Amazônia,5804,570.2,5222.7,0.1,11.0
107248,2000,Rio Preto da Eva,Amazônia,5804,500.6,5292.3,0.1,11.0
109756,2009,Carauari,Amazônia,25776,290.1,25082.0,12.2,391.7
109757,2003,Carauari,Amazônia,25776,281.6,25090.5,12.2,391.7
109758,2004,Carauari,Amazônia,25776,282.7,25089.4,12.2,391.7
109759,2005,Carauari,Amazônia,25776,285.4,25086.7,12.2,391.7
109760,2021,Carauari,Amazônia,25776,301.0,25071.1,12.2,391.7
109761,2017,Carauari,Amazônia,25776,296.4,25075.7,12.2,391.7
109762,2001,Carauari,Amazônia,25776,268.1,25104.0,12.2,391.7
109763,2007,Carauari,Amazônia,25776,287.2,25084.9,12.2,391.7
109764,2018,Carauari,Amazônia,25776,297.9,25074.2,12.2,391.7
109765,2006,Carauari,Amazônia,25776,285.7,25086.4,12.2,391.7
109766,2002,Carauari,Amazônia,25776,277.3,25094.8,12.2,391.7
109767,2014,Carauari,Amazônia,25776,294.4,25077.7,12.2,391.7
109768,2011,Carauari,Amazônia,25776,291.9,25080.2,12.2,391.7
109769,2015,Carauari,Amazônia,25776,294.8,25077.3,12.2,391.7
109770,2022,Carauari,Amazônia,25776,302.9,25069.2,12.2,391.7
109771,2020,Carauari,Amazônia,25776,299.9,25072.2,12.2,391.7
109772,2000,Carauari,Amazônia,25776,258.2,25113.9,12.2,391.7
109773,2008,Carauari,Amazônia,25776,289.5,25082.6,12.2,391.7
109774,2012,Carauari,Amazônia,25776,292.4,25079.7,12.2,391.7
109775,2016,Carauari,Amazônia,25776,296.0,25076.1,12.2,391.7
109776,2010,Carauari,Amazônia,25776,291.4,25080.7,12.2,391.7
109777,2013,Carauari,Amazônia,25776,293.3,25078.8,12.2,391.7
109778,2019,Carauari,Amazônia,25776,298.5,25073.6,12.2,391.7
113022,2003,Nova Olinda do Norte,Amazônia,5558,388.6,4471.2,280.1,418.1
113023,2010,Nova Olinda do Norte,Amazônia,5558,414.8,4445.0,280.1,418.1
113024,2012,Nova Olinda do Norte,Amazônia,5558,420.1,4439.7,280.1,418.1
113025,2016,Nova Olinda do Norte,Amazônia,5558,432.9,4426.9,280.1,418.1
113026,2022,Nova Olinda do Norte,Amazônia,5558,468.7,4391.1,280.1,418.1
